speaker_id	sentence	filename	label	gender	tts	prob_real	pred	prob_fake
27	يقول الباحثون الرئيسيون أن هذا قد يؤدي إلى الكشف المبكر للسرطان والسل وفيروس العوز المناعي البشري والملاريا في البلدان ذوات الدخل المنخفض والتي تكون فيها معدلات النجاة من الأمراض مثل سرطان الصدر نصف معدلات البلدان الأغنى	AFAD_R_07846	real	female	none	3.2223763465881348	1	0.9994992017745972
7	ذهب إبني إلى لندن، أين ولدت.	AFAD_R_01508	real	female	none	4.018335342407227	1	0.9999110698699951
18	سواءٌ عندي انضمامه من عدمه.	AFAD_R_04142	real	female	none	3.507354497909546	1	0.9996869564056396
22	إِنَّ اللهَ تَعَالَى طَيِّبٌ لاَ يَقْبَلُ إِلاَّ طَيِّبًا،	AFAD_F_05117	fake	female	speech-2.5-hd-preview	0.8451057076454163	1	0.9343053102493286
14	بدأ سامي يجهش بالبكاء.	AFAD_R_03243	real	male	none	5.049245834350586	1	0.9999960660934448
12	فَمَا كَانَ دَعْوَاهُمْ إِذْ جَاءَهُمْ بَأْسُنَا إِلَّا أَنْ قَالُوا إِنَّا كُنَّا ظَالِمِينَ	AFAD_R_02523	real	male	none	6.199410915374756	1	0.9999997615814209
8	فَأَمَّا إِنْ كَانَ مِنَ الْمُقَرَّبِينَ	AFAD_F_01999	fake	male	eleven_multilingual_v2	0.03053414449095726	1	0.7484325170516968
14	أنا لست جائعا الآن.	AFAD_F_03100	fake	male	gpt-4o-mini-tts	-0.08505440503358841	1	0.5349574089050293
19	لا يوجد شك بخصوص إخلاصه.	AFAD_R_04325	real	female	none	1.6676193475723267	1	0.9926540851593018
6	ذاك مبلل.	AFAD_F_01276	fake	male	eleven_multilingual_v2	1.2239235639572144	1	0.9334926009178162
25	وَمَاضِيهَا سِجِلٌّ لِأَمْجَادِهِمْ وَذِكْرَى زَوَالِ دَوْلَتِهِمْ	AFAD_F_06710	fake	male	reseamble-AI	1.2309200763702393	1	0.9598290920257568
7	البشر لا يستطيعون العيش علي المريخ.	AFAD_F_01571	fake	female	eleven_multilingual_v2	0.20299696922302246	1	0.5905969738960266
25	لِتَخْفِيضِ الْكُولِسْتِرُولِ فِي الدَّمِ	AFAD_R_06747	real	male	none	2.8881783485412598	1	0.9996340274810791
23	هو العازف و هي اللحن.	AFAD_F_05394	fake	male	speech-2.5-hd-preview	-0.2724607586860657	1	0.5667024254798889
7	وَأَنْشَدْت لِأَبِي بَكْرِ بْنِ دُرَيْدٍ النَّاسُ مِثْلُ زَمَانِهِمْ قَدُّ الْحِذَاءِ عَلَى مِثَالِهْ	AFAD_R_01538	real	female	none	2.364666700363159	1	0.9965541362762451
2	انتظر حتى يسخن الحساء.	AFAD_R_00283	real	female	none	4.386335849761963	1	0.9999686479568481
27	وعموماً تعتبر دولة سنغافورة مكاناً آمناً جداً ويسهل التنقّل فيه للغاية وحيث يمكنك شراء أي شيءٍ تقريباً بعد الوصول	AFAD_R_07687	real	female	none	2.5376482009887695	1	0.9991050362586975
18	الفتاة التي ترتدي فستانا أبيضا هي أختي.	AFAD_R_04229	real	female	none	3.098785400390625	1	0.999722421169281
25	وَذَلِكَ بِالتَّزَامُنِ مَعْ رُومَا وَأَمْسْتِرْدَام وَسَرَايِيفُو	AFAD_F_06669	fake	male	reseamble-AI	1.221832275390625	1	0.9549051523208618
15	هل تتحدث الإسبرانتو؟	AFAD_F_03349	fake	female	gpt-4o-mini-tts	-0.5667481422424316	0	0.1586635708808899
17	يا تارو روح وفرش أسنانك.	AFAD_F_03914	fake	male	speech-2.5-hd-preview	0.8973031640052795	1	0.9488586783409119
17	يوم يغشاهم العذاب من فوقهم ومن تحت أرجلهم ويقول ذوقوا ما كنتم تعملون	AFAD_R_03788	real	male	none	5.204736709594727	1	0.9999971389770508
5	أنا بالفعل متأخر.	AFAD_R_01096	real	male	none	1.5704149007797241	1	0.9919044375419617
5	أنتَ تحتاج أن تنظر إلى الأُمور من زاوية مختلفة, إنها ليست كارثية كما تظن.	AFAD_F_01016	fake	male	eleven_multilingual_v2	-0.649080216884613	0	0.2722627818584442
21	فَدَعَا رَبَّهُ أَنِّي مَغْلُوبٌ فَانْتَصِرْ	AFAD_R_04767	real	female	none	7.623075485229492	1	1.0
25	وَذَلِكَ بِزِيَارَةِ جُمْهُورٍ خَاصٍّ جِدًّا سَنَوِيًّا	AFAD_R_05825	real	male	none	4.182435989379883	1	0.9999666213989258
11	"بَيْدَ أن مشروع تتويبا ليس "" جنّة كلمات "". توقفوا رجاءً عن إضافة الكلمات."	AFAD_F_02441	fake	female	gpt-4o-mini-tts	-0.09823756664991379	1	0.5180717706680298
22	كان الكون حينها مزيجا ساخنا من الجزيئات	AFAD_F_05057	fake	female	speech-2.5-hd-preview	0.3083455562591553	1	0.7878140807151794
6	"هذا هو سبب تأخري ""فهمت"""	AFAD_R_01294	real	male	none	3.719618558883667	1	0.9999573230743408
25	يَتَمَثَّلُ الْإِبْدَاعُ الْفَنِّيُّ وَالْحَضَارِيُّ الَّذِي يَكْشِفُ عَنْهُ الْمَعْرِضُ فِي تُحَفٍ كَثِيرَةٍ مُتَنَوِّعَةٍ شَمِلَتْ عَشَرَاتِ الْأَزْيَاءِ الَّتِي نُسِجَتْ بِأَنَامِلَ ذَهَبِيَّةٍ	AFAD_F_05856	fake	male	reseamble-AI	0.7665934562683105	1	0.8526948094367981
27	مقبرة توت عنخ آمون kv62. ربما تكون أشهر مقابر وادي الملوك، مشهد اكتشاف هوارد كارتر سنة 1922 للمقبرة الملكية للملك في حالة شبه كاملة	AFAD_R_07241	real	female	none	0.25214868783950806	1	0.8795350790023804
15	الحياة جميلة	AFAD_R_03397	real	female	none	6.510946750640869	1	0.9999998807907104
21	هذا الشاي جيد.	AFAD_R_04776	real	female	none	5.667635440826416	1	0.9999960660934448
13	وإني مرسلة إليهم بهدية فناظرة بم يرجع المرسلون	AFAD_R_02858	real	male	none	3.597641706466675	1	0.9998666048049927
27	على الأرجح، ستتبدّد العاصفة، التي تقع حوالي 645 ميلاً 1040 كم غرب جزر الرأس الأخضر، قبل أن تهدّد أي مناطق على اليابسة، حسب قول خبراء التنبؤ المناخي	AFAD_R_07937	real	female	none	1.2189058065414429	1	0.9849745631217957
8	تبدو هتُمي سعيدة جداً.	AFAD_F_01820	fake	male	eleven_multilingual_v2	-0.2914065420627594	1	0.5853244066238403
25	وَكَانَتْ وِزَارَةُ الصِّحَّةِ قَدْ أَعْلَنَتْ نِيَتَهَا تَطْبِيقَ نِظَامٍ لِلرَّصْدِ الْوَبَائِيِّ وَمُرَاقَبَةِ الْقَادِمِينَ لِأَدَاءِ مَنَاسِكِ الْعُمْرَةِ وَالْحَجِّ عَبْرَ الْمَنَافِذِ الْحُدُودِيَّةِ	AFAD_F_06295	fake	male	reseamble-AI	0.3367953300476074	1	0.7497704029083252
13	واتبع ما يوحى إليك واصبر حتى يحكم الله وهو خير الحاكمين	AFAD_F_02825	fake	male	gpt-4o-mini-tts	0.7604926824569702	1	0.8737572431564331
17	سَيَهْدِيهِمْ وَيُصْلِحُ بَالَهُمْ	AFAD_R_03982	real	male	none	4.450747013092041	1	0.9999886751174927
27	القدس عاصمة إسرائيل وأكبر مدنها رغم أن معظم الدول الأخرى والأمم المتحدة لا تعترف بها عاصمة لها	AFAD_F_07815	fake	female	speech-2.5-hd-preview	0.20767956972122192	1	0.7725268006324768
25	وَيَجِبُ تَجَنُّبُ إِضَافَةِ الشُّوكُولَاتَةِ إِلَى التَّمْرِ حَيْثُ يَزِيدُ ذَلِكَ مِنْ سُعْرَاتِهِ الْحَرَارِيَّةِ	AFAD_R_06430	real	male	none	3.946446657180786	1	0.9999268054962158
22	فَفَهَّمْنَاهَا سُلَيْمَانَ وَكُلًّا آتَيْنَا حُكْمًا وَعِلْمًا وَسَخَّرْنَا مَعَ دَاوُودَ الْجِبَالَ يُسَبِّحْنَ وَالطَّيْرَ وَكُنَّا فَاعِلِينَ	AFAD_R_05097	real	female	none	1.877748966217041	1	0.9934346675872803
21	يُصْهَرُ بِهِ مَا فِي بُطُونِهِمْ وَالْجُلُودُ	AFAD_F_04860	fake	female	speech-2.5-hd-preview	0.6903253197669983	1	0.9143367409706116
25	بَيْنَمَا يُعْتَبَرُ الْبِكْتِينُ الْمُسْتَخْلَصُ مِنْ قِشْرِ الْمَوْزِ أَرْخَصَ كَثِيرًا نَظَرًا لِأَنَّهُ يُسْتَخْلَصُ مِنَ الْقِشْرِ الَّذِي يُتَمُّ التَّخَلُّصُ مِنْهُ عَلَى شَكْلِ نُفَايَاتٍ أَوْ غِذَاءٍ لِلْمَاشِيَةِ	AFAD_F_06182	fake	male	reseamble-AI	0.17308871448040009	1	0.6991568207740784
16	أوقع في الخطإ	AFAD_F_03583	fake	female	gpt-4o-mini-tts	0.5696935653686523	1	0.7814834117889404
25	أَلطِّفْلُ الصَّغِيرُ الَّذِي كَانَ يُحِبُّ الإِسْتِمَاعَ لِحِكَايَاتِ وَأَسَاطِيرِ أُمِّهِ	AFAD_F_06542	fake	male	reseamble-AI	0.7261139154434204	1	0.8660918474197388
27	يمكن أن تؤدي الأيام الطويلة جدًا في الصيف إلى مشاكل في الحصول على قسط كافٍ من النوم والمشكلات الصحية المرتبطة	AFAD_F_07331	fake	female	eleven_multilingual_v2	0.60196852684021	1	0.8233176469802856
27	كما تبنى غير المؤمنين في البلدان المسيحية وغير المسيحيين في مختلف أنحاء العالم العديد من التقاليد المحيطة بالأعياد	AFAD_R_07654	real	female	none	1.6191505193710327	1	0.9926595091819763
21	تدعو من أدبر وتولى	AFAD_F_04876	fake	female	speech-2.5-hd-preview	0.24653814733028412	1	0.8266635537147522
5	وَالسَّادِسُ الْفَرَاغُ الَّذِي يَكُونُ مَعَهُ التَّوَفُّرُ وَيَحْصُلُ بِهِ الِاسْتِكْثَارُ	AFAD_R_01123	real	male	none	2.293581485748291	1	0.9979047775268555
24	سَيَذَّكَّرُ مَن يَخْشَىٰ	AFAD_R_05729	real	male	none	2.770622491836548	1	0.9989435076713562
25	قَالَ بَاحِثُونَ إِنَّ رِيَاحًا أَقْوَى مِنَ المُعْتَادْ خَفَّفَتْ مِنْ حَرَارَةِ سَطْحِ المُحِيطِ الهَادِي هِيَ سَبَبُ التَّبَاطُؤِ المُؤَقَّتْ فِي ارْتِفَاعِ دَرَجَةِ حَرَارَةِ الأَرْضِ مُنْذُ بِدَايَةِ القَرْنِ الحَادِي وَالعِشْرِينَ	AFAD_F_05792	fake	male	reseamble-AI	0.3398216962814331	1	0.8010514378547668
27	صرح لودين أن المسؤولين قد قرروا إلغاء جولة الإعادة لتجنيب الأفغان النفقات والمخاطر الأمنية التي تترتب على انتخابات أخرى	AFAD_R_07874	real	female	none	2.0109317302703857	1	0.9946611523628235
24	حققت حلم الأمة	AFAD_F_05700	fake	male	speech-2.5-hd-preview	0.5182810425758362	1	0.8390364646911621
14	أحبها.	AFAD_R_03050	real	male	none	3.1318325996398926	1	0.9997925162315369
20	وَيَرُدُّهُ إلَى قِيمَتِهِ	AFAD_F_04566	fake	female	speech-2.5-hd-preview	1.3174049854278564	1	0.9731650948524475
17	هل يوجد أي شيء أخر تريد أن تُخبرني به؟	AFAD_F_03864	fake	male	speech-2.5-hd-preview	0.5332863926887512	1	0.8863021731376648
25	إِذِ انْخَفَضَ سِعْرُ خَامَاتِ أُبِكَ إِلَى ثَمَانِيَةٍ وَثَمَانِينَ فَاصِلَةَ إِثنَيْنِ وَثَلاثِينَ دُولَارًا لِلْبِرْمِيلِ	AFAD_F_06206	fake	male	reseamble-AI	0.8451215028762817	1	0.9200071692466736
25	إِلَّا أَنَّ الثَّوْرَاتِ الْمُضَادَّةِ فِي دُوَلِ الرَّبِيعِ الْعَرَبِيِّ	AFAD_F_05916	fake	male	reseamble-AI	1.8344587087631226	1	0.991134762763977
13	إنهُ مزعج.	AFAD_R_02807	real	male	none	2.5847771167755127	1	0.9993571639060974
5	يبدو عليك الملل.	AFAD_R_01212	real	male	none	4.181992053985596	1	0.999967098236084
13	وإذا مرضت فهو يشفين	AFAD_F_02939	fake	male	gpt-4o-mini-tts	0.4090161621570587	1	0.7474158406257629
12	وَإِذَا قَرَأْتَ الْقُرْآنَ جَعَلْنَا بَيْنَكَ وَبَيْنَ الَّذِينَ لَا يُؤْمِنُونَ بِالْآخِرَةِ حِجَابًا مَسْتُورًا	AFAD_R_02747	real	male	none	6.642874240875244	1	1.0
27	انضم إليهم عام 1945 وبقي حتى عام 1958	AFAD_R_06967	real	female	none	1.335791826248169	1	0.9868971705436707
25	وَكَانَ بِحَوْزَةِ الْيَابَانِيِّ تُوشِينَارِي تَاكَاوُكَا فِي دَوْرَةِ هِيرُوشِيمَا أَلْفٍ وَتِسْعِ مِئَةٍ وَأَرْبَعَةٍ وَتِسْعُونَ	AFAD_R_06183	real	male	none	3.81508207321167	1	0.9999176263809204
19	وَأَنَّهُ خَلَقَ الزَّوْجَيْنِ الذَّكَرَ وَالْأُنْثَى	AFAD_R_04278	real	female	none	1.745334506034851	1	0.9940508008003235
14	تتويبا هو قاموس لغات.	AFAD_F_03235	fake	male	gpt-4o-mini-tts	0.3390669822692871	1	0.7423604726791382
5	لِأَنَّهَا إذَا مَنَحَتْ كَدَّتْ وَأَتْعَبَتْ	AFAD_R_01076	real	male	none	1.4683973789215088	1	0.9834781289100647
8	إن لم يكن معطلا، فلا داعي لأن تصلحه.	AFAD_F_01960	fake	male	eleven_multilingual_v2	1.006087064743042	1	0.9561514258384705
21	لدى توم صديق يعيش في بوسطن.	AFAD_R_04899	real	female	none	5.214399814605713	1	0.9999920129776001
17	الْبِرُّ فَصْلٌ	AFAD_R_03870	real	male	none	3.827859878540039	1	0.9999451637268066
8	الكوب مليء بالحليب.	AFAD_R_01997	real	male	none	2.1417605876922607	1	0.9969498515129089
9	هذا ليس أمرا مهمّا.	AFAD_R_02114	real	male	none	4.314631462097168	1	0.9999634027481079
6	فَبَقِيت مُرْتَبِكًا	AFAD_R_01323	real	male	none	3.8823866844177246	1	0.9999756813049316
19	هناك وقت لكل شيء.	AFAD_F_04381	fake	female	speech-2.5-hd-preview	0.9733551144599915	1	0.9376692175865173
11	فَكَيْفَ يَكُونُ عِلْمُ حَافِظِ الْمَذْهَبِ مَسْتُورًا وَهُوَ سَرِيعٌ عَلَيْهِ الْجَوَابُ	AFAD_F_02364	fake	female	gpt-4o-mini-tts	0.640290379524231	1	0.8304834365844727
4	في كتاب مكنون	AFAD_R_00828	real	male	none	1.6385226249694824	1	0.9865569472312927
13	اصمت!	AFAD_F_02787	fake	male	gpt-4o-mini-tts	1.4647661447525024	1	0.9625601768493652
17	رَحِمَ اللَّهُ امْرَأً أَعَانَ وَلَدَهُ عَلَى بِرِّهِ	AFAD_R_03968	real	male	none	4.298423767089844	1	0.9999853372573853
2	مشيتُ هنا وهناك في الشارع.	AFAD_R_00349	real	female	none	3.312903642654419	1	0.9996387958526611
13	هَلْ ثُوِّبَ الْكُفَّارُ مَا كَانُوا يَفْعَلُونَ	AFAD_R_02751	real	male	none	6.389554500579834	1	0.9999998807907104
9	لا تنس الاتّصال بنا.	AFAD_F_02238	fake	male	gpt-4o-mini-tts	1.5729882717132568	1	0.9840213656425476
5	ماذا يعني ذلك ؟	AFAD_R_01126	real	male	none	3.4701080322265625	1	0.999924898147583
27	صرح لودين أن المسؤولين قد قرروا إلغاء جولة الإعادة لتجنيب الأفغان النفقات والمخاطر الأمنية التي تترتب على انتخابات أخرى	AFAD_F_07874	fake	female	speech-2.5-hd-preview	0.23544859886169434	1	0.8082669377326965
24	لم يكن توم جائعا حقا.	AFAD_F_05740	fake	male	speech-2.5-hd-preview	-0.6436046361923218	0	0.393654465675354
27	بيد أن تشارلز حضر الجامعة في كلية ترينتي في كامبردج حيث درس الأنتروبولوجيا و علم الآثار والتاريخ لاحقاً. حيث حصل على 2:2 المرتبة الدنيا الثانية	AFAD_R_07402	real	female	none	3.1507551670074463	1	0.9995740056037903
1	يمكنك تغييره	AFAD_F_00131	fake	female	eleven_multilingual_v2	1.1235507726669312	1	0.9471832513809204
24	الْيَوْمَ نَخْتِمُ عَلَى أَفْوَاهِهِمْ وَتُكَلِّمُنَا أَيْدِيهِمْ وَتَشْهَدُ أَرْجُلُهُمْ بِمَا كَانُوا يَكْسِبُونَ	AFAD_F_05676	fake	male	speech-2.5-hd-preview	-0.1854424923658371	1	0.6398206353187561
15	يا بني السودان هذا رمزكم يحمل العبء ويحمي أرضكم.	AFAD_R_03484	real	female	none	3.5577142238616943	1	0.9997851252555847
24	قل من يكلؤكم بالليل والنهار من الرحمن بل هم عن ذكر ربهم معرضون	AFAD_F_05733	fake	male	speech-2.5-hd-preview	0.38551750779151917	1	0.8766670823097229
21	أنا جائع للغاية الآن.	AFAD_F_04932	fake	female	speech-2.5-hd-preview	0.33320778608322144	1	0.8048059940338135
23	ساهم سامي بالمال في ذلك المنزل.	AFAD_F_05393	fake	male	speech-2.5-hd-preview	-0.018687695264816284	1	0.6753685474395752
3	لكن من أين نحصل على تلك الجمل ؟ وكيف نترجمها ؟	AFAD_F_00563	fake	female	eleven_multilingual_v2	0.6523445248603821	1	0.8446699380874634
21	أنا غير متفاجئة.	AFAD_R_04887	real	female	none	6.557835578918457	1	0.9999995231628418
14	أنا لم أذُقِ الطعامَ منذُ أيامٍ.	AFAD_F_03223	fake	male	gpt-4o-mini-tts	0.2157171219587326	1	0.6818941235542297
9	لَعَنَهُ اللَّهُ	AFAD_R_02074	real	male	none	6.013819217681885	1	0.9999995231628418
7	ورفعنا لك ذكرك	AFAD_R_01558	real	female	none	4.296660423278809	1	0.999954342842102
21	وَإِذَا كَانَ ذَلِكَ فَهُوَ كَالصُّورَةِ الْمُمَثَّلَةِ يَرُوقُك حُسْنُهَا	AFAD_F_04981	fake	female	speech-2.5-hd-preview	0.24189700186252594	1	0.7658966183662415
5	لدى هذا الشاب شعر أزرق.	AFAD_R_01219	real	male	none	2.588677167892456	1	0.9979457259178162
25	وَلَعِبَتِ الخِبْرَةُ دَوْرَهَا فِي تَتْوِيجِ عَاشُورَ الخَامِسِ عَالَمِيًّا	AFAD_R_05842	real	male	none	4.297173500061035	1	0.9999686479568481
16	كأنهم حمر مستنفرة	AFAD_F_03676	fake	female	gpt-4o-mini-tts	0.11948958784341812	1	0.6140768527984619
15	تمنى توم لو أنه لم يرى.	AFAD_F_03303	fake	female	gpt-4o-mini-tts	0.6442869305610657	1	0.8182992935180664
11	كرّسَ الطبيبَ الشابَ نفسهُ لمساعدةِ الفقراءِ والمرضى.	AFAD_F_02308	fake	female	gpt-4o-mini-tts	-0.1619078814983368	0	0.4862436354160309
26	جعلت أخي يصلح دراجتي.	AFAD_R_06793	real	male	none	3.8495819568634033	1	0.9998838901519775
24	إنّهُ حزنٌ يضنيني، وأنتما تقولان أنه يضنيكما	AFAD_F_05531	fake	male	speech-2.5-hd-preview	-0.07108572870492935	1	0.6577271819114685
3	توم مستعد لمساعدتك.	AFAD_F_00741	fake	female	eleven_multilingual_v2	0.4827677607536316	1	0.7173510193824768
18	ما الذي يجعلك متيقّنًا بأنّ توم هو الذي سرق درّاجتك؟	AFAD_F_04133	fake	female	speech-2.5-hd-preview	0.24148809909820557	1	0.7806773781776428
13	الحياة الريفية هي الأكثر هدوءًً مقارنةً بحياة المدينة.	AFAD_F_02920	fake	male	gpt-4o-mini-tts	0.2400580793619156	1	0.5880721211433411
27	لاحظ المؤرخ اليوناني سترابو لاحقاً الاسم وهذا ما نعرفه اليوم تم تدمير المعبد في نفس الليلة التي ولد فيها الإسكندر الأكبر	AFAD_F_07395	fake	female	gpt-4o-mini-tts	0.1753585785627365	1	0.62198805809021
11	أنا مدينٌ بنجاحي لهم لمساعدتهم لي.	AFAD_F_02309	fake	female	gpt-4o-mini-tts	-0.207146555185318	0	0.48075059056282043
27	"كما ستقام أحداث تزلج أخرى في منطقة تايزيتشنغ للتزلج في زانغجياكو""، على بعد ما يقارب 220 كيلومتراً 140 ميلا من بكين"	AFAD_R_07868	real	female	none	0.9578059315681458	1	0.9715694189071655
12	ماذا ؟ لا أستطيع سماعكم أيها الرفاق.	AFAD_R_02692	real	male	none	7.242154598236084	1	1.0
6	لم يكن كين يركض.	AFAD_F_01446	fake	male	eleven_multilingual_v2	2.3048441410064697	1	0.9965546131134033
18	وَمَنْ يَأْتِهِ مُؤْمِنًا قَدْ عَمِلَ الصَّالِحَاتِ فَأُولَئِكَ لَهُمُ الدَّرَجَاتُ الْعُلَى	AFAD_F_04147	fake	female	speech-2.5-hd-preview	-0.0064584361389279366	1	0.6838586330413818
27	يتحرك الدم بعيداً عن القلب في أنابيب تسمى الشرايين ويعود إلى القلب في أنابيب تسمى الأوردة أصغر الأنابيب تسمى الشعيرات الدموية	AFAD_F_07678	fake	female	gpt-4o-mini-tts	-0.34655526280403137	0	0.4155023992061615
25	وَيُعْتَبَرُ مِهْرَجَانُ قَرْطَاجَ السِّينَمَائِيُّ مِنْ أَعْرَقِ مِهْرَجَانَاتِ أَفْرِيقِيَا	AFAD_F_05848	fake	male	reseamble-AI	1.0959959030151367	1	0.9402469992637634
5	وقيل ادعوا شركاءكم فدعوهم فلم يستجيبوا لهم ورأوا العذاب لو أنهم كانوا يهتدون	AFAD_R_01133	real	male	none	2.6296226978302	1	0.9990817308425903
25	حَذَّرَتِ الأُمَمُ المُتَّحِدَةُ مِنْ أَنَّ العَالَمَ سَيُوَاجِهُ خِلَالَ العُقُودِ المُقْبِلَةِ تَفَاقُمَ أَزْمَةٍ مُزْدَوِجَةٍ فِي المِيَاه وَالكَهْرَبَاء	AFAD_F_05773	fake	male	reseamble-AI	0.1584765464067459	1	0.639572024345398
15	أنا أفضل المياه المعدنية.	AFAD_R_03409	real	female	none	4.916860580444336	1	0.9999912977218628
25	وَذَلِكَ بِفَضْلِ التَّطْبِيقَاتِ الْإِلِكْتْرُونِيَّةِ الْمُتَوَفِّرَةِ عَلَى الْهَوَاتِفِ الذَّكِيَّةِ وَالْأَجْهِزَةِ اللَّوْحِيَّةِ	AFAD_R_06151	real	male	none	3.5697312355041504	1	0.9998360872268677
18	وَرَادِعٍ مَلِيٍّ	AFAD_R_04196	real	female	none	3.8118672370910645	1	0.9998742341995239
25	وَذَلِكَ بِحُضُورِ رَئِيسِ الهَيْئَةِ	AFAD_R_05765	real	male	none	3.8252487182617188	1	0.999962568283081
11	هو يغسل سيارته.	AFAD_F_02255	fake	female	gpt-4o-mini-tts	0.3850712776184082	1	0.7384742498397827
