speaker_id	path	sentence	label	gender	tts	score	pred	score2
8	AFAD_R_00050.wav	AFAD_R_00050	real	male	none	2.1417911052703857	1	0.9969479441642761
9	AFAD_R_00051.wav	AFAD_R_00051	real	male	none	4.314864635467529	1	0.9999634027481079
6	AFAD_R_00052.wav	AFAD_R_00052	real	male	none	4.034650802612305	1	0.9999755620956421
4	AFAD_R_00053.wav	AFAD_R_00053	real	male	none	2.0012316703796387	1	0.9959856867790222
17	AFAD_R_00054.wav	AFAD_R_00054	real	male	none	4.298213481903076	1	0.9999853372573853
2	AFAD_R_00055.wav	AFAD_R_00055	real	female	none	3.3098559379577637	1	0.9996201992034912
13	AFAD_R_00056.wav	AFAD_R_00056	real	male	none	6.390779972076416	1	0.9999998807907104
5	AFAD_R_00057.wav	AFAD_R_00057	real	male	none	3.5759637355804443	1	0.9999098777770996
27	AFAD_R_00058.wav	AFAD_R_00058	real	female	none	3.1507561206817627	1	0.9995740056037903
15	AFAD_R_00059.wav	AFAD_R_00059	real	female	none	3.4650981426239014	1	0.9997267127037048
21	AFAD_R_00060.wav	AFAD_R_00060	real	female	none	6.446135997772217	1	0.9999994039535522
9	AFAD_R_00061.wav	AFAD_R_00061	real	male	none	6.02381706237793	1	0.9999996423721313
7	AFAD_R_00062.wav	AFAD_R_00062	real	female	none	4.291497230529785	1	0.9999508857727051
5	AFAD_R_00063.wav	AFAD_R_00063	real	male	none	2.586597442626953	1	0.9981948733329773
25	AFAD_R_00064.wav	AFAD_R_00064	real	male	none	4.297173976898193	1	0.9999686479568481
26	AFAD_R_00065.wav	AFAD_R_00065	real	male	none	4.066537857055664	1	0.9999130964279175
27	AFAD_R_00066.wav	AFAD_R_00066	real	female	none	0.9578056335449219	1	0.9715694189071655
12	AFAD_R_00067.wav	AFAD_R_00067	real	male	none	8.070606231689453	1	1.0
5	AFAD_R_00068.wav	AFAD_R_00068	real	male	none	2.6296942234039307	1	0.9990822076797485
15	AFAD_R_00069.wav	AFAD_R_00069	real	female	none	4.99274206161499	1	0.9999926090240479
25	AFAD_R_00070.wav	AFAD_R_00070	real	male	none	3.569730758666992	1	0.9998360872268677
18	AFAD_R_00071.wav	AFAD_R_00071	real	female	none	3.812084197998047	1	0.9998743534088135
25	AFAD_R_00072.wav	AFAD_R_00072	real	male	none	4.417055130004883	1	0.999985933303833
9	AFAD_R_00073.wav	AFAD_R_00073	real	male	none	5.1988043785095215	1	0.9999964237213135
25	AFAD_R_00074.wav	AFAD_R_00074	real	male	none	2.865307569503784	1	0.9989290833473206
21	AFAD_R_00075.wav	AFAD_R_00075	real	female	none	6.973722457885742	1	0.9999998807907104
27	AFAD_R_00076.wav	AFAD_R_00076	real	female	none	2.350322723388672	1	0.9978495836257935
11	AFAD_R_00077.wav	AFAD_R_00077	real	female	none	4.6352362632751465	1	0.9999901056289673
21	AFAD_R_00078.wav	AFAD_R_00078	real	female	none	5.0561347007751465	1	0.9999884366989136
16	AFAD_R_00079.wav	AFAD_R_00079	real	female	none	4.802664756774902	1	0.9999959468841553
25	AFAD_R_00080.wav	AFAD_R_00080	real	male	none	4.0894999504089355	1	0.9999396800994873
17	AFAD_R_00081.wav	AFAD_R_00081	real	male	none	3.445033550262451	1	0.9998795986175537
14	AFAD_R_00082.wav	AFAD_R_00082	real	male	none	3.853768825531006	1	0.9999549388885498
23	AFAD_R_00083.wav	AFAD_R_00083	real	male	none	3.75551176071167	1	0.9999942779541016
17	AFAD_R_00084.wav	AFAD_R_00084	real	male	none	4.653382778167725	1	0.999990701675415
3	AFAD_R_00085.wav	AFAD_R_00085	real	female	none	3.7914628982543945	1	0.9998254179954529
24	AFAD_R_00086.wav	AFAD_R_00086	real	male	none	3.527986764907837	1	0.9998519420623779
19	AFAD_R_00087.wav	AFAD_R_00087	real	female	none	3.993882179260254	1	0.9999171495437622
4	AFAD_R_00088.wav	AFAD_R_00088	real	male	none	1.4967535734176636	1	0.9869675040245056
25	AFAD_R_00089.wav	AFAD_R_00089	real	male	none	3.880331039428711	1	0.9999467134475708
3	AFAD_R_00090.wav	AFAD_R_00090	real	female	none	1.5717633962631226	1	0.9867578148841858
27	AFAD_R_00091.wav	AFAD_R_00091	real	female	none	2.2150650024414062	1	0.9974895715713501
25	AFAD_R_00092.wav	AFAD_R_00092	real	male	none	3.769190549850464	1	0.9999053478240967
21	AFAD_R_00093.wav	AFAD_R_00093	real	female	none	7.31862211227417	1	0.9999998807907104
27	AFAD_R_00094.wav	AFAD_R_00094	real	female	none	4.059779644012451	1	0.9999203681945801
3	AFAD_R_00095.wav	AFAD_R_00095	real	female	none	2.5908243656158447	1	0.996812641620636
25	AFAD_R_00096.wav	AFAD_R_00096	real	male	none	3.875248908996582	1	0.9999361038208008
7	AFAD_R_00097.wav	AFAD_R_00097	real	female	none	3.99277925491333	1	0.9998875856399536
8	AFAD_R_00098.wav	AFAD_R_00098	real	male	none	2.6141858100891113	1	0.9983854293823242
27	AFAD_R_00099.wav	AFAD_R_00099	real	female	none	1.93694269657135	1	0.9975570440292358
27	AFAD_R_00100.wav	AFAD_R_00100	real	female	none	2.6410982608795166	1	0.9990932941436768
26	AFAD_R_00101.wav	AFAD_R_00101	real	male	none	5.462018966674805	1	0.9999953508377075
22	AFAD_R_00102.wav	AFAD_R_00102	real	female	none	1.5462130308151245	1	0.9834833145141602
12	AFAD_R_00103.wav	AFAD_R_00103	real	male	none	6.943199157714844	1	0.9999998807907104
27	AFAD_R_00104.wav	AFAD_R_00104	real	female	none	1.1527668237686157	1	0.9823885560035706
6	AFAD_R_00105.wav	AFAD_R_00105	real	male	none	3.2881569862365723	1	0.9997758269309998
6	AFAD_R_00106.wav	AFAD_R_00106	real	male	none	4.664153099060059	1	0.9999948740005493
13	AFAD_R_00107.wav	AFAD_R_00107	real	male	none	5.1109395027160645	1	0.9999932050704956
17	AFAD_R_00108.wav	AFAD_R_00108	real	male	none	5.135354042053223	1	0.9999964237213135
8	AFAD_R_00109.wav	AFAD_R_00109	real	male	none	2.4086809158325195	1	0.9980870485305786
15	AFAD_R_00110.wav	AFAD_R_00110	real	female	none	4.14602518081665	1	0.9998993873596191
27	AFAD_R_00111.wav	AFAD_R_00111	real	female	none	2.438843011856079	1	0.9989262223243713
7	AFAD_R_00112.wav	AFAD_R_00112	real	female	none	4.473769664764404	1	0.9999731779098511
11	AFAD_R_00113.wav	AFAD_R_00113	real	female	none	4.884950637817383	1	0.9999837875366211
27	AFAD_R_00114.wav	AFAD_R_00114	real	female	none	0.9579294919967651	1	0.9712536334991455
15	AFAD_R_00115.wav	AFAD_R_00115	real	female	none	6.985006809234619	1	0.9999991655349731
24	AFAD_R_00116.wav	AFAD_R_00116	real	male	none	2.3126630783081055	1	0.9983410835266113
26	AFAD_R_00117.wav	AFAD_R_00117	real	male	none	4.071573257446289	1	0.9999129772186279
7	AFAD_R_00118.wav	AFAD_R_00118	real	female	none	5.104331970214844	1	0.9999843835830688
25	AFAD_R_00119.wav	AFAD_R_00119	real	male	none	3.862717866897583	1	0.9998750686645508
11	AFAD_R_00120.wav	AFAD_R_00120	real	female	none	5.011132717132568	1	0.9999961853027344
23	AFAD_R_00121.wav	AFAD_R_00121	real	male	none	1.495285987854004	1	0.980379581451416
1	AFAD_R_00122.wav	AFAD_R_00122	real	female	none	3.1966516971588135	1	0.9996028542518616
22	AFAD_R_00123.wav	AFAD_R_00123	real	female	none	3.66205096244812	1	0.9997633099555969
1	AFAD_R_00124.wav	AFAD_R_00124	real	female	none	3.115926742553711	1	0.9996980428695679
9	AFAD_R_00125.wav	AFAD_R_00125	real	male	none	3.5859103202819824	1	0.9998618364334106
25	AFAD_R_00126.wav	AFAD_R_00126	real	male	none	3.038410186767578	1	0.9993731379508972
25	AFAD_R_00127.wav	AFAD_R_00127	real	male	none	4.5494160652160645	1	0.9999812841415405
21	AFAD_R_00128.wav	AFAD_R_00128	real	female	none	6.3084797859191895	1	0.9999992847442627
27	AFAD_R_00129.wav	AFAD_R_00129	real	female	none	1.5899174213409424	1	0.9920440912246704
22	AFAD_R_00130.wav	AFAD_R_00130	real	female	none	1.7505301237106323	1	0.9901520609855652
6	AFAD_R_00131.wav	AFAD_R_00131	real	male	none	3.5097250938415527	1	0.9999083280563354
3	AFAD_R_00132.wav	AFAD_R_00132	real	female	none	2.8179426193237305	1	0.9987766146659851
24	AFAD_R_00133.wav	AFAD_R_00133	real	male	none	2.213019371032715	1	0.9983208775520325
25	AFAD_R_00134.wav	AFAD_R_00134	real	male	none	6.748997688293457	1	0.9999998807907104
25	AFAD_R_00135.wav	AFAD_R_00135	real	male	none	3.720216751098633	1	0.9998946189880371
22	AFAD_R_00136.wav	AFAD_R_00136	real	female	none	2.098665237426758	1	0.9951344132423401
23	AFAD_R_00137.wav	AFAD_R_00137	real	male	none	4.386483192443848	1	0.9999853372573853
9	AFAD_R_00138.wav	AFAD_R_00138	real	male	none	3.450198173522949	1	0.9998143315315247
25	AFAD_R_00139.wav	AFAD_R_00139	real	male	none	4.000028610229492	1	0.9999569654464722
2	AFAD_R_00140.wav	AFAD_R_00140	real	female	none	5.374821186065674	1	0.999990701675415
27	AFAD_R_00141.wav	AFAD_R_00141	real	female	none	0.9750483632087708	1	0.9492452144622803
17	AFAD_R_00142.wav	AFAD_R_00142	real	male	none	2.981180429458618	1	0.9992401599884033
27	AFAD_R_00143.wav	AFAD_R_00143	real	female	none	4.158973217010498	1	0.9999440908432007
23	AFAD_R_00144.wav	AFAD_R_00144	real	male	none	3.11454439163208	1	0.9996304512023926
3	AFAD_R_00145.wav	AFAD_R_00145	real	female	none	2.3769190311431885	1	0.9955539107322693
12	AFAD_R_00146.wav	AFAD_R_00146	real	male	none	6.070234298706055	1	0.9999995231628418
2	AFAD_R_00147.wav	AFAD_R_00147	real	female	none	4.422123908996582	1	0.9999659061431885
27	AFAD_R_00148.wav	AFAD_R_00148	real	female	none	1.923936128616333	1	0.9925375580787659
27	AFAD_R_00149.wav	AFAD_R_00149	real	female	none	1.8154582977294922	1	0.9952268600463867
4	AFAD_R_00150.wav	AFAD_R_00150	real	male	none	3.1333351135253906	1	0.9996644258499146
2	AFAD_R_00151.wav	AFAD_R_00151	real	female	none	3.269479274749756	1	0.9996811151504517
27	AFAD_R_00152.wav	AFAD_R_00152	real	female	none	0.8281534910202026	1	0.9649630188941956
22	AFAD_R_00153.wav	AFAD_R_00153	real	female	none	1.5752768516540527	1	0.9874748587608337
5	AFAD_R_00154.wav	AFAD_R_00154	real	male	none	3.298175811767578	1	0.9997828602790833
26	AFAD_R_00155.wav	AFAD_R_00155	real	male	none	3.612238645553589	1	0.9999674558639526
25	AFAD_R_00156.wav	AFAD_R_00156	real	male	none	3.5727484226226807	1	0.9998444318771362
15	AFAD_R_00157.wav	AFAD_R_00157	real	female	none	3.573659896850586	1	0.9997277855873108
4	AFAD_R_00158.wav	AFAD_R_00158	real	male	none	1.3583788871765137	1	0.985629141330719
12	AFAD_R_00159.wav	AFAD_R_00159	real	male	none	6.933836936950684	1	0.9999998807907104
27	AFAD_R_00160.wav	AFAD_R_00160	real	female	none	1.5588587522506714	1	0.9877837300300598
11	AFAD_R_00161.wav	AFAD_R_00161	real	female	none	5.973282337188721	1	0.9999991655349731
13	AFAD_R_00162.wav	AFAD_R_00162	real	male	none	4.406228065490723	1	0.9999735355377197
26	AFAD_R_00163.wav	AFAD_R_00163	real	male	none	4.06447172164917	1	0.9998874664306641
27	AFAD_R_00164.wav	AFAD_R_00164	real	female	none	1.5236461162567139	1	0.9856143593788147
26	AFAD_R_00165.wav	AFAD_R_00165	real	male	none	3.1891353130340576	1	0.9995217323303223
1	AFAD_R_00166.wav	AFAD_R_00166	real	female	none	3.2303760051727295	1	0.9995874762535095
17	AFAD_R_00167.wav	AFAD_R_00167	real	male	none	4.30729341506958	1	0.9999555349349976
9	AFAD_R_00168.wav	AFAD_R_00168	real	male	none	4.178682804107666	1	0.9999629259109497
2	AFAD_R_00169.wav	AFAD_R_00169	real	female	none	6.573894023895264	1	0.9999998807907104
17	AFAD_R_00170.wav	AFAD_R_00170	real	male	none	4.5267510414123535	1	0.9999887943267822
16	AFAD_R_00171.wav	AFAD_R_00171	real	female	none	5.839221477508545	1	0.9999994039535522
21	AFAD_R_00172.wav	AFAD_R_00172	real	female	none	9.377740859985352	1	1.0
27	AFAD_R_00173.wav	AFAD_R_00173	real	female	none	2.6229021549224854	1	0.9986125230789185
20	AFAD_R_00174.wav	AFAD_R_00174	real	female	none	4.511282444000244	1	0.999963641166687
25	AFAD_R_00175.wav	AFAD_R_00175	real	male	none	2.6933531761169434	1	0.999062716960907
25	AFAD_R_00176.wav	AFAD_R_00176	real	male	none	3.7130370140075684	1	0.9998998641967773
25	AFAD_R_00177.wav	AFAD_R_00177	real	male	none	4.647900104522705	1	0.9999825954437256
11	AFAD_R_00178.wav	AFAD_R_00178	real	female	none	4.723577976226807	1	0.9999864101409912
18	AFAD_R_00179.wav	AFAD_R_00179	real	female	none	3.0657124519348145	1	0.9997463822364807
25	AFAD_R_00180.wav	AFAD_R_00180	real	male	none	3.2366280555725098	1	0.9998173117637634
20	AFAD_R_00181.wav	AFAD_R_00181	real	female	none	6.520435333251953	1	0.9999998807907104
25	AFAD_R_00182.wav	AFAD_R_00182	real	male	none	3.7303876876831055	1	0.999854564666748
23	AFAD_R_00183.wav	AFAD_R_00183	real	male	none	1.7253482341766357	1	0.9857760071754456
11	AFAD_R_00184.wav	AFAD_R_00184	real	female	none	6.080492973327637	1	0.9999991655349731
24	AFAD_R_00185.wav	AFAD_R_00185	real	male	none	2.7692222595214844	1	0.9991976618766785
27	AFAD_R_00186.wav	AFAD_R_00186	real	female	none	2.225877285003662	1	0.9970333576202393
7	AFAD_R_00187.wav	AFAD_R_00187	real	female	none	4.218738555908203	1	0.9999275207519531
12	AFAD_R_00188.wav	AFAD_R_00188	real	male	none	7.520688533782959	1	1.0
1	AFAD_R_00189.wav	AFAD_R_00189	real	female	none	4.52903413772583	1	0.9999816417694092
3	AFAD_R_00190.wav	AFAD_R_00190	real	female	none	2.4457664489746094	1	0.9972520470619202
19	AFAD_R_00191.wav	AFAD_R_00191	real	female	none	3.580352306365967	1	0.9999159574508667
21	AFAD_R_00192.wav	AFAD_R_00192	real	female	none	6.703263759613037	1	0.9999995231628418
22	AFAD_R_00193.wav	AFAD_R_00193	real	female	none	2.7867815494537354	1	0.9986878037452698
9	AFAD_R_00194.wav	AFAD_R_00194	real	male	none	3.9393560886383057	1	0.9999334812164307
22	AFAD_R_00195.wav	AFAD_R_00195	real	female	none	1.573108434677124	1	0.9843207597732544
11	AFAD_R_00196.wav	AFAD_R_00196	real	female	none	7.320169448852539	1	1.0
20	AFAD_R_00197.wav	AFAD_R_00197	real	female	none	5.436448574066162	1	0.9999964237213135
25	AFAD_R_00198.wav	AFAD_R_00198	real	male	none	4.111102104187012	1	0.9999518394470215
17	AFAD_R_00199.wav	AFAD_R_00199	real	male	none	4.290496349334717	1	0.9999750852584839
22	AFAD_R_00200.wav	AFAD_R_00200	real	female	none	2.152980089187622	1	0.9938932657241821
21	AFAD_R_00201.wav	AFAD_R_00201	real	female	none	7.660269260406494	1	1.0
4	AFAD_R_00202.wav	AFAD_R_00202	real	male	none	3.7229208946228027	1	0.9999340772628784
1	AFAD_R_00203.wav	AFAD_R_00203	real	female	none	3.2629053592681885	1	0.9997506737709045
21	AFAD_R_00204.wav	AFAD_R_00204	real	female	none	6.5024614334106445	1	0.9999998807907104
11	AFAD_R_00205.wav	AFAD_R_00205	real	female	none	5.572732925415039	1	0.9999990463256836
22	AFAD_R_00206.wav	AFAD_R_00206	real	female	none	2.4370644092559814	1	0.9985515475273132
5	AFAD_R_00207.wav	AFAD_R_00207	real	male	none	3.385024309158325	1	0.9997945427894592
18	AFAD_R_00208.wav	AFAD_R_00208	real	female	none	4.212921142578125	1	0.9999685287475586
5	AFAD_R_00209.wav	AFAD_R_00209	real	male	none	3.243623733520508	1	0.9998363256454468
8	AFAD_R_00210.wav	AFAD_R_00210	real	male	none	3.3552041053771973	1	0.9996620416641235
2	AFAD_R_00211.wav	AFAD_R_00211	real	female	none	2.865274429321289	1	0.9994995594024658
24	AFAD_R_00212.wav	AFAD_R_00212	real	male	none	2.2512004375457764	1	0.997803270816803
19	AFAD_R_00213.wav	AFAD_R_00213	real	female	none	1.7842974662780762	1	0.9949812293052673
7	AFAD_R_00214.wav	AFAD_R_00214	real	female	none	4.6609954833984375	1	0.9999856948852539
9	AFAD_R_00215.wav	AFAD_R_00215	real	male	none	4.542884349822998	1	0.9999831914901733
27	AFAD_R_00216.wav	AFAD_R_00216	real	female	none	1.7822805643081665	1	0.9949552416801453
17	AFAD_R_00217.wav	AFAD_R_00217	real	male	none	4.282307147979736	1	0.9999691247940063
16	AFAD_R_00218.wav	AFAD_R_00218	real	female	none	6.793304920196533	1	1.0
8	AFAD_R_00219.wav	AFAD_R_00219	real	male	none	5.1009202003479	1	0.9999967813491821
27	AFAD_R_00220.wav	AFAD_R_00220	real	female	none	2.6002376079559326	1	0.9990654587745667
22	AFAD_R_00221.wav	AFAD_R_00221	real	female	none	1.8608229160308838	1	0.9937412142753601
15	AFAD_R_00222.wav	AFAD_R_00222	real	female	none	5.243921279907227	1	0.9999972581863403
25	AFAD_R_00223.wav	AFAD_R_00223	real	male	none	4.8879923820495605	1	0.9999868869781494
25	AFAD_R_00224.wav	AFAD_R_00224	real	male	none	3.7256999015808105	1	0.999866247177124
22	AFAD_R_00225.wav	AFAD_R_00225	real	female	none	2.063460350036621	1	0.9949925541877747
21	AFAD_R_00226.wav	AFAD_R_00226	real	female	none	7.005284309387207	1	0.9999998807907104
25	AFAD_R_00227.wav	AFAD_R_00227	real	male	none	3.8778862953186035	1	0.9999321699142456
19	AFAD_R_00228.wav	AFAD_R_00228	real	female	none	1.7981125116348267	1	0.9942065477371216
27	AFAD_R_00229.wav	AFAD_R_00229	real	female	none	1.1439746618270874	1	0.9792369604110718
2	AFAD_R_00230.wav	AFAD_R_00230	real	female	none	2.6630730628967285	1	0.9988728165626526
7	AFAD_R_00231.wav	AFAD_R_00231	real	female	none	3.777644395828247	1	0.9998669624328613
7	AFAD_R_00232.wav	AFAD_R_00232	real	female	none	2.194810390472412	1	0.9953252077102661
17	AFAD_R_00233.wav	AFAD_R_00233	real	male	none	4.7978105545043945	1	0.9999905824661255
3	AFAD_R_00234.wav	AFAD_R_00234	real	female	none	1.4388482570648193	1	0.9847938418388367
20	AFAD_R_00235.wav	AFAD_R_00235	real	female	none	4.497951507568359	1	0.9999481439590454
9	AFAD_R_00236.wav	AFAD_R_00236	real	male	none	5.213943958282471	1	0.9999940395355225
1	AFAD_R_00237.wav	AFAD_R_00237	real	female	none	3.05020809173584	1	0.9991645812988281
13	AFAD_R_00238.wav	AFAD_R_00238	real	male	none	4.393021583557129	1	0.9999803304672241
9	AFAD_R_00239.wav	AFAD_R_00239	real	male	none	4.243010520935059	1	0.999941349029541
25	AFAD_R_00240.wav	AFAD_R_00240	real	male	none	4.411037921905518	1	0.999976396560669
25	AFAD_R_00241.wav	AFAD_R_00241	real	male	none	3.3013298511505127	1	0.9997005462646484
1	AFAD_R_00242.wav	AFAD_R_00242	real	female	none	4.310842990875244	1	0.9999797344207764
1	AFAD_R_00243.wav	AFAD_R_00243	real	female	none	3.2529494762420654	1	0.9997652173042297
27	AFAD_R_00244.wav	AFAD_R_00244	real	female	none	1.5880985260009766	1	0.9918556213378906
27	AFAD_R_00245.wav	AFAD_R_00245	real	female	none	0.8421942591667175	1	0.9508125185966492
1	AFAD_R_00246.wav	AFAD_R_00246	real	female	none	3.895430564880371	1	0.9999433755874634
5	AFAD_R_00247.wav	AFAD_R_00247	real	male	none	1.933372974395752	1	0.993631899356842
25	AFAD_R_00248.wav	AFAD_R_00248	real	male	none	4.435059070587158	1	0.9999724626541138
27	AFAD_R_00249.wav	AFAD_R_00249	real	female	none	1.9465148448944092	1	0.9961475133895874
27	AFAD_R_00250.wav	AFAD_R_00250	real	female	none	2.4300785064697266	1	0.9987080097198486
23	AFAD_R_00251.wav	AFAD_R_00251	real	male	none	1.2441930770874023	1	0.9729158878326416
21	AFAD_R_00252.wav	AFAD_R_00252	real	female	none	6.200039386749268	1	0.9999995231628418
18	AFAD_R_00253.wav	AFAD_R_00253	real	female	none	2.7876477241516113	1	0.9984822869300842
15	AFAD_R_00254.wav	AFAD_R_00254	real	female	none	3.9879002571105957	1	0.9998451471328735
16	AFAD_R_00255.wav	AFAD_R_00255	real	female	none	6.4003987312316895	1	0.9999998807907104
27	AFAD_R_00256.wav	AFAD_R_00256	real	female	none	1.1577088832855225	1	0.9603521823883057
25	AFAD_R_00257.wav	AFAD_R_00257	real	male	none	4.510818004608154	1	0.999980092048645
19	AFAD_R_00258.wav	AFAD_R_00258	real	female	none	1.79156494140625	1	0.9933858513832092
3	AFAD_R_00259.wav	AFAD_R_00259	real	female	none	2.785106897354126	1	0.9992044568061829
2	AFAD_R_00260.wav	AFAD_R_00260	real	female	none	2.8579444885253906	1	0.9987266659736633
27	AFAD_R_00261.wav	AFAD_R_00261	real	female	none	1.155968427658081	1	0.9785739779472351
27	AFAD_R_00262.wav	AFAD_R_00262	real	female	none	2.6417200565338135	1	0.9989264607429504
27	AFAD_R_00263.wav	AFAD_R_00263	real	female	none	2.4231116771698	1	0.9983744621276855
22	AFAD_R_00264.wav	AFAD_R_00264	real	female	none	1.6804925203323364	1	0.9901825785636902
3	AFAD_R_00265.wav	AFAD_R_00265	real	female	none	1.954545259475708	1	0.9887920022010803
14	AFAD_R_00266.wav	AFAD_R_00266	real	male	none	5.697185516357422	1	0.9999992847442627
22	AFAD_R_00267.wav	AFAD_R_00267	real	female	none	2.4427428245544434	1	0.9986521601676941
27	AFAD_R_00268.wav	AFAD_R_00268	real	female	none	1.2615165710449219	1	0.9837027788162231
25	AFAD_R_00269.wav	AFAD_R_00269	real	male	none	4.072433948516846	1	0.9999358654022217
5	AFAD_R_00270.wav	AFAD_R_00270	real	male	none	2.1355180740356445	1	0.9966983199119568
7	AFAD_R_00271.wav	AFAD_R_00271	real	female	none	4.896777629852295	1	0.9999895095825195
27	AFAD_R_00272.wav	AFAD_R_00272	real	female	none	0.5508307814598083	1	0.9356942772865295
18	AFAD_R_00273.wav	AFAD_R_00273	real	female	none	3.557792901992798	1	0.9998675584793091
8	AFAD_R_00274.wav	AFAD_R_00274	real	male	none	3.959148406982422	1	0.9999172687530518
27	AFAD_R_00275.wav	AFAD_R_00275	real	female	none	2.6260111331939697	1	0.9988534450531006
26	AFAD_R_00276.wav	AFAD_R_00276	real	male	none	4.289737701416016	1	0.9999419450759888
