speaker_id	path	sentence	label	gender	tts	score	pred	score2
17	AFAD_R_00170.wav	AFAD_R_00170	real	male	none	4.63042688369751	1	0.9998410940170288
16	AFAD_R_00171.wav	AFAD_R_00171	real	female	none	6.406692028045654	1	0.9999963045120239
21	AFAD_R_00172.wav	AFAD_R_00172	real	female	none	7.233985900878906	1	0.9999985694885254
27	AFAD_R_00173.wav	AFAD_R_00173	real	female	none	4.005089282989502	1	0.9995450377464294
20	AFAD_R_00174.wav	AFAD_R_00174	real	female	none	4.801767826080322	1	0.9999082088470459
25	AFAD_R_00175.wav	AFAD_R_00175	real	male	none	3.7296335697174072	1	0.9986550807952881
25	AFAD_R_00176.wav	AFAD_R_00176	real	male	none	5.925183296203613	1	0.9999822378158569
25	AFAD_R_00177.wav	AFAD_R_00177	real	male	none	6.619961738586426	1	0.9999971389770508
11	AFAD_R_00178.wav	AFAD_R_00178	real	female	none	6.40787935256958	1	0.9999954700469971
18	AFAD_R_00179.wav	AFAD_R_00179	real	female	none	4.745805740356445	1	0.9999070167541504
25	AFAD_R_00180.wav	AFAD_R_00180	real	male	none	5.160691261291504	1	0.9998916387557983
20	AFAD_R_00181.wav	AFAD_R_00181	real	female	none	6.451066493988037	1	0.9999940395355225
25	AFAD_R_00182.wav	AFAD_R_00182	real	male	none	6.435751438140869	1	0.9999940395355225
23	AFAD_R_00183.wav	AFAD_R_00183	real	male	none	5.147289276123047	1	0.9999358654022217
11	AFAD_R_00184.wav	AFAD_R_00184	real	female	none	6.948759078979492	1	0.9999984502792358
24	AFAD_R_00185.wav	AFAD_R_00185	real	male	none	2.876627206802368	1	0.9969655871391296
27	AFAD_R_00186.wav	AFAD_R_00186	real	female	none	2.748098850250244	1	0.99489825963974
7	AFAD_R_00187.wav	AFAD_R_00187	real	female	none	2.318256378173828	1	0.9844675064086914
12	AFAD_R_00188.wav	AFAD_R_00188	real	male	none	5.9048075675964355	1	0.9999861717224121
1	AFAD_R_00189.wav	AFAD_R_00189	real	female	none	6.373638153076172	1	0.999994158744812
3	AFAD_R_00190.wav	AFAD_R_00190	real	female	none	4.857033729553223	1	0.99989914894104
19	AFAD_R_00191.wav	AFAD_R_00191	real	female	none	5.433974266052246	1	0.9999743700027466
21	AFAD_R_00192.wav	AFAD_R_00192	real	female	none	7.2630839347839355	1	0.999998927116394
22	AFAD_R_00193.wav	AFAD_R_00193	real	female	none	3.8937060832977295	1	0.9995808005332947
9	AFAD_R_00194.wav	AFAD_R_00194	real	male	none	6.198947429656982	1	0.9999905824661255
22	AFAD_R_00195.wav	AFAD_R_00195	real	female	none	4.546562194824219	1	0.9998677968978882
11	AFAD_R_00196.wav	AFAD_R_00196	real	female	none	7.028680801391602	1	0.9999982118606567
20	AFAD_R_00197.wav	AFAD_R_00197	real	female	none	4.949754238128662	1	0.9999185800552368
25	AFAD_R_00198.wav	AFAD_R_00198	real	male	none	6.799379348754883	1	0.9999974966049194
17	AFAD_R_00199.wav	AFAD_R_00199	real	male	none	4.933114528656006	1	0.9999053478240967
22	AFAD_R_00200.wav	AFAD_R_00200	real	female	none	3.5685434341430664	1	0.9991569519042969
21	AFAD_R_00201.wav	AFAD_R_00201	real	female	none	6.8331170082092285	1	0.9999969005584717
4	AFAD_R_00202.wav	AFAD_R_00202	real	male	none	4.923431873321533	1	0.9998825788497925
1	AFAD_R_00203.wav	AFAD_R_00203	real	female	none	5.730332851409912	1	0.9999856948852539
21	AFAD_R_00204.wav	AFAD_R_00204	real	female	none	6.84358024597168	1	0.9999966621398926
11	AFAD_R_00205.wav	AFAD_R_00205	real	female	none	5.428985595703125	1	0.9999620914459229
22	AFAD_R_00206.wav	AFAD_R_00206	real	female	none	3.133388042449951	1	0.9977060556411743
5	AFAD_R_00207.wav	AFAD_R_00207	real	male	none	4.08570671081543	1	0.9995574355125427
18	AFAD_R_00208.wav	AFAD_R_00208	real	female	none	6.949700355529785	1	0.9999982118606567
5	AFAD_R_00209.wav	AFAD_R_00209	real	male	none	4.099106311798096	1	0.9997109770774841
8	AFAD_R_00210.wav	AFAD_R_00210	real	male	none	4.871827602386475	1	0.9999212026596069
2	AFAD_R_00211.wav	AFAD_R_00211	real	female	none	5.087249755859375	1	0.9999372959136963
24	AFAD_R_00212.wav	AFAD_R_00212	real	male	none	2.8443925380706787	1	0.9964912533760071
19	AFAD_R_00213.wav	AFAD_R_00213	real	female	none	4.31081485748291	1	0.9997962117195129
7	AFAD_R_00214.wav	AFAD_R_00214	real	female	none	4.2676777839660645	1	0.9995934367179871
9	AFAD_R_00215.wav	AFAD_R_00215	real	male	none	5.225137710571289	1	0.9999517202377319
27	AFAD_R_00216.wav	AFAD_R_00216	real	female	none	4.520965099334717	1	0.9998041987419128
17	AFAD_R_00217.wav	AFAD_R_00217	real	male	none	4.079365253448486	1	0.9995988011360168
16	AFAD_R_00218.wav	AFAD_R_00218	real	female	none	5.057095527648926	1	0.9999196529388428
8	AFAD_R_00219.wav	AFAD_R_00219	real	male	none	7.331465244293213	1	0.9999990463256836
27	AFAD_R_00220.wav	AFAD_R_00220	real	female	none	4.4797234535217285	1	0.9998125433921814
22	AFAD_R_00221.wav	AFAD_R_00221	real	female	none	5.805452823638916	1	0.9999831914901733
15	AFAD_R_00222.wav	AFAD_R_00222	real	female	none	5.66204309463501	1	0.9999756813049316
25	AFAD_R_00223.wav	AFAD_R_00223	real	male	none	5.628546237945557	1	0.9999724626541138
25	AFAD_R_00224.wav	AFAD_R_00224	real	male	none	6.256092071533203	1	0.9999854564666748
22	AFAD_R_00225.wav	AFAD_R_00225	real	female	none	4.181301593780518	1	0.9997170567512512
21	AFAD_R_00226.wav	AFAD_R_00226	real	female	none	5.635221004486084	1	0.9999707937240601
25	AFAD_R_00227.wav	AFAD_R_00227	real	male	none	5.331740856170654	1	0.9999526739120483
19	AFAD_R_00228.wav	AFAD_R_00228	real	female	none	4.3642578125	1	0.9997358918190002
27	AFAD_R_00229.wav	AFAD_R_00229	real	female	none	2.862043619155884	1	0.9956240057945251
2	AFAD_R_00230.wav	AFAD_R_00230	real	female	none	5.055960655212402	1	0.9999202489852905
7	AFAD_R_00231.wav	AFAD_R_00231	real	female	none	5.513312339782715	1	0.9999560117721558
7	AFAD_R_00232.wav	AFAD_R_00232	real	female	none	4.7453389167785645	1	0.9998760223388672
17	AFAD_R_00233.wav	AFAD_R_00233	real	male	none	6.160577297210693	1	0.9999916553497314
3	AFAD_R_00234.wav	AFAD_R_00234	real	female	none	3.8012406826019287	1	0.9994051456451416
20	AFAD_R_00235.wav	AFAD_R_00235	real	female	none	4.958895683288574	1	0.9998927116394043
9	AFAD_R_00236.wav	AFAD_R_00236	real	male	none	4.309345722198486	1	0.9997833371162415
1	AFAD_R_00237.wav	AFAD_R_00237	real	female	none	5.486030578613281	1	0.9999679327011108
13	AFAD_R_00238.wav	AFAD_R_00238	real	male	none	4.965249061584473	1	0.9999390840530396
9	AFAD_R_00239.wav	AFAD_R_00239	real	male	none	5.496921539306641	1	0.9999548196792603
25	AFAD_R_00240.wav	AFAD_R_00240	real	male	none	5.362116813659668	1	0.9999567270278931
25	AFAD_R_00241.wav	AFAD_R_00241	real	male	none	6.374588489532471	1	0.9999915361404419
1	AFAD_R_00242.wav	AFAD_R_00242	real	female	none	4.109196662902832	1	0.9996570348739624
1	AFAD_R_00243.wav	AFAD_R_00243	real	female	none	4.098824977874756	1	0.9995982050895691
27	AFAD_R_00244.wav	AFAD_R_00244	real	female	none	3.045731782913208	1	0.9972060322761536
27	AFAD_R_00245.wav	AFAD_R_00245	real	female	none	2.836900472640991	1	0.9955636262893677
1	AFAD_R_00246.wav	AFAD_R_00246	real	female	none	4.432268142700195	1	0.9997947812080383
5	AFAD_R_00247.wav	AFAD_R_00247	real	male	none	2.2616615295410156	1	0.9888247847557068
25	AFAD_R_00248.wav	AFAD_R_00248	real	male	none	5.615799427032471	1	0.9999793767929077
27	AFAD_R_00249.wav	AFAD_R_00249	real	female	none	4.659040451049805	1	0.9998524188995361
27	AFAD_R_00250.wav	AFAD_R_00250	real	female	none	5.502767562866211	1	0.9999756813049316
23	AFAD_R_00251.wav	AFAD_R_00251	real	male	none	-0.5598748922348022	0	0.21629171073436737
21	AFAD_R_00252.wav	AFAD_R_00252	real	female	none	6.821353435516357	1	0.9999960660934448
18	AFAD_R_00253.wav	AFAD_R_00253	real	female	none	4.247430801391602	1	0.9997521042823792
15	AFAD_R_00254.wav	AFAD_R_00254	real	female	none	5.437106609344482	1	0.9999649524688721
16	AFAD_R_00255.wav	AFAD_R_00255	real	female	none	6.140618801116943	1	0.999987006187439
27	AFAD_R_00256.wav	AFAD_R_00256	real	female	none	3.201629161834717	1	0.9973840117454529
25	AFAD_R_00257.wav	AFAD_R_00257	real	male	none	6.525184631347656	1	0.9999955892562866
19	AFAD_R_00258.wav	AFAD_R_00258	real	female	none	3.825866222381592	1	0.9995290040969849
3	AFAD_R_00259.wav	AFAD_R_00259	real	female	none	4.422937870025635	1	0.9996261596679688
2	AFAD_R_00260.wav	AFAD_R_00260	real	female	none	6.354190349578857	1	0.9999942779541016
27	AFAD_R_00261.wav	AFAD_R_00261	real	female	none	2.1615095138549805	1	0.9868048429489136
27	AFAD_R_00262.wav	AFAD_R_00262	real	female	none	5.981504917144775	1	0.9999879598617554
27	AFAD_R_00263.wav	AFAD_R_00263	real	female	none	4.8300299644470215	1	0.99988853931427
22	AFAD_R_00264.wav	AFAD_R_00264	real	female	none	3.5194242000579834	1	0.9991933703422546
3	AFAD_R_00265.wav	AFAD_R_00265	real	female	none	3.2340197563171387	1	0.9983358979225159
14	AFAD_R_00266.wav	AFAD_R_00266	real	male	none	3.764249801635742	1	0.9992165565490723
22	AFAD_R_00267.wav	AFAD_R_00267	real	female	none	3.4670205116271973	1	0.9990410208702087
27	AFAD_R_00268.wav	AFAD_R_00268	real	female	none	4.380436420440674	1	0.9996719360351562
25	AFAD_R_00269.wav	AFAD_R_00269	real	male	none	6.229674339294434	1	0.9999926090240479
5	AFAD_R_00270.wav	AFAD_R_00270	real	male	none	4.45888090133667	1	0.9997618794441223
7	AFAD_R_00271.wav	AFAD_R_00271	real	female	none	6.849210739135742	1	0.9999974966049194
27	AFAD_R_00272.wav	AFAD_R_00272	real	female	none	3.6249256134033203	1	0.9990769624710083
18	AFAD_R_00273.wav	AFAD_R_00273	real	female	none	6.0856781005859375	1	0.9999887943267822
8	AFAD_R_00274.wav	AFAD_R_00274	real	male	none	5.730745315551758	1	0.9999810457229614
27	AFAD_R_00275.wav	AFAD_R_00275	real	female	none	4.738524913787842	1	0.9998633861541748
26	AFAD_R_00276.wav	AFAD_R_00276	real	male	none	4.247409820556641	1	0.9996572732925415
20	AFAD_R_00277.wav	AFAD_R_00277	real	female	none	5.2535624504089355	1	0.9999634027481079
